2021.01.16,福建,531,1,508
2021.01.17,福建,532,1,509
2021.01.18,福建,532,1,513
2021.01.19,福建,533,1,513
2021.01.20,福建,533,1,513
2021.01.21,福建,534,1,514
2021.01.22,福建,534,1,515
2021.01.23,福建,534,1,516
2021.01.24,福建,535,1,519
2021.01.25,福建,536,1,520
2021.01.26,福建,536,1,521
2021.01.27,福建,536,1,522
2021.01.28,福建,536,1,523
2021.01.29,福建,539,1,523
2021.01.30,福建,541,1,524
2021.01.31,福建,541,1,525
2021.02.01,福建,541,1,525
2021.02.02,福建,541,1,525
2021.02.03,福建,544,1,526
2021.02.04,福建,545,1,527
2021.02.05,福建,545,1,527
2021.02.06,福建,545,1,529
2021.02.07,福建,545,1,529
2021.02.08,福建,546,1,530
2021.02.09,福建,547,1,530
2021.02.10,福建,548,1,531
2021.02.11,福建,548,1,532
2021.02.12,福建,548,1,534
2021.02.13,福建,548,1,535
2021.02.14,福建,548,1,535
2021.02.15,福建,548,1,535
2021.02.16,福建,548,1,535
2021.02.17,福建,548,1,537
2021.02.18,福建,548,1,540
2021.02.19,福建,548,1,540
2021.02.20,福建,548,1,540
2021.02.21,福建,549,1,541
2021.02.21,福建,548,1,540
2021.02.22,福建,549,1,544
2021.02.23,福建,549,1,544
2021.02.24,福建,549,1,546
2021.02.25,福建,549,1,546
2021.02.26,福建,549,1,546
2021.02.27,福建,551,1,546
2021.02.28,福建,551,1,546
2021.03.01,福建,551,1,546
2021.03.02,福建,551,1,546
2021.03.03,福建,551,1,546
2021.03.04,福建,551,1,546
2021.03.05,福建,551,1,546
2021.03.06,福建,551,1,546
2021.03.07,福建,552,1,546
2021.03.08,福建,552,1,546
2021.03.09,福建,552,1,547
2021.03.10,福建,553,1,547
2021.03.11,福建,553,1,547
2021.03.12,福建,553,1,547
2021.03.13,福建,555,1,547
2021.03.14,福建,556,1,548
2021.03.15,福建,556,1,548
2021.03.16,福建,557,1,548
2021.03.17,福建,557,1,548
2021.03.18,福建,557,1,548
2021.03.19,福建,557,1,548
2021.03.20,福建,557,1,548
2021.03.21,福建,559,1,548
2021.03.22,福建,559,1,548
2021.03.23,福建,559,1,548
2021.03.24,福建,559,1,548
2021.03.25,福建,560,1,548
2021.03.26,福建,560,1,549
2021.03.27,福建,560,1,549
2021.03.28,福建,560,1,549
2021.03.29,福建,560,1,550
2021.03.30,福建,561,1,550
2021.03.31,福建,561,1,550
2021.04.01,福建,561,1,550
2021.04.02,福建,570,1,551
2021.04.03,福建,571,1,552
2021.04.04,福建,572,1,552
2021.04.05,福建,572,1,552
2021.04.06,福建,573,1,553
2021.04.07,福建,573,1,554
2021.04.08,福建,574,1,554
2021.04.09,福建,576,1,554
2021.04.10,福建,576,1,555
2021.04.11,福建,580,1,555
2021.04.12,福建,581,1,556
2021.04.13,福建,582,1,556
2021.04.14,福建,582,1,556
2021.04.15,福建,583,1,557
2021.04.16,福建,583,1,557
2021.04.17,福建,584,1,557
